id,address,categories,city,country,latitude,longitude,name,postalCode,twitter,websites,no_twitter,no_website,no_menu,state,address_location
AVwcmUxgIN2L1WUfmyHC,8262 Clairemont Mesa Blvd,"brewery,bars , pubs,craft breweries,restaurant,attraction,bars,clubs , nightlife",San Diego,US,32.833882,-117.146375,Societe Brewing Company,92111,societebrewing,http://www.societebrewing.com/,False,False,True,CA,"8262 Clairemont Mesa Blvd, San Diego, CA, 92111, US"
AVzA9FZN3D1zeR_xBBz5,3052 El Cajon Blvd Ste C,brewery,San Diego,US,,,Eppig Brewing,92104,,,True,True,True,CA,"3052 El Cajon Blvd Ste C, San Diego, CA, 92104, US"
AVwc09_kkufWRAb5zcwx,9550 Distribution Ave,brewery,San Diego,US,32.88051394,-117.16313840000001,Saint Archer Brewing Company,92121,saintarcherbrew,http://www.saintarcherbrewery.com,False,False,True,CA,"9550 Distribution Ave, San Diego, CA, 92121, US"
AVweRUyAIN2L1WUf3dyc,1458 University Ave,"breweries , brew pubs,pizza,restaurants,american restaurants,pub restaurants,pubs,breweries,brewery,pizza restaurants",San Diego,US,32.7486,-117.15,Hillcrest Brewing Co,92103,queensofbeer,http://hillcrestbrewingcompany.com,False,False,True,CA,"1458 University Ave, San Diego, CA, 92103, US"
AVwdGeCXByjofQCxlg2Z,4995 Shawline St,"grocery store,supermarket,supermarket , grocery store,cheese shops,grocery stores , supermarkets,breweries,beer , ale distributors,beer , ale retail,wholesale locks , locksmiths",San Diego,US,32.831891999999996,-117.163692,Food 4 Less,92111,coinstar,"http://food4less.com,http://www.food4less.com",False,False,True,CA,"4995 Shawline St, San Diego, CA, 92111, US"
AVwdgT1oByjofQCxpxiM,5680 Mission Center Rd,"supermarket,grocery store,cheese shops,grocery stores , supermarkets,breweries,beer , ale distributors,beer , ale retail,shopping",San Diego,US,32.775878999999996,-117.154344,Ralphs,92108,,http://ralphs.com,True,False,True,CA,"5680 Mission Center Rd, San Diego, CA, 92108, US"
AVzA-vH8FcQ3k02bBapU,16990 Via Tazon Ste 124,brewery,San Diego,US,,,Abnormal Beer Company,92127,,,True,True,True,CA,"16990 Via Tazon Ste 124, San Diego, CA, 92127, US"
AVwd7H_2IN2L1WUf0aUP,9495 Candida St,"brewers,brewery,bar,brewery, laboratory, , bar",San Diego,US,32.8962,-117.1218,White Labs Brewing Co,92126,whitelabs,http://whitelabs.com,False,False,True,CA,"9495 Candida St, San Diego, CA, 92126, US"
AV5XvyseRxPSIh2Riofc,3465 Camino Del Rio S,brewers,San Diego,US,32.777,-117.1188,32 North Brewing Co,92108,,,True,True,True,CA,"3465 Camino Del Rio S, San Diego, CA, 92108, US"
AVwdm_3RIN2L1WUfxgu3,5010 Mission Center Rd,"restaurant,american,pubs,brewery,brew pubs,bars , pubs,restaurants,breweries,bar , grill restaurants",San Diego,US,32.767109999999995,-117.15391499999998,Gordon Biersch Brewery Restaurant,92108,,"http://www.gordonbiersch.com/locations/san-diego-ca,http://www.gordonbiersch.com",True,False,True,CA,"5010 Mission Center Rd, San Diego, CA, 92108, US"
AV4ndnww3-Khe5l_R4r2,2850 El Cajon Boulevard,"restaurant,brewery",San Diego,US,32.755588,-117.132438,Barn Brewery,,,http://www.thebarnbrew.com/,True,False,True,CA,
AV1Tp6fx-gnIPe8DWbh8,155 Mata Way #104,"restaurant,american,bar,brewery",San Diego,US,33.141355,-117.149904,Port Brewing / The Lost Abbey,,,http://lostabbey.com/,True,False,True,CA,
AVwciwMG_7pvs4fzwQTf,3812 Grim Ave,"brewery,bar,brewery , bar north park,brewery , bar,breweries,wineries",San Diego,US,32.747669,-117.128426,Mike Hess Brewing,92104,mhb,http://mikehessbrewing.com,False,False,False,CA,"3812 Grim Ave, San Diego, CA, 92104, US"
AVwdW0KOIN2L1WUfu9f2,2562 Laning Rd,"pizza place,american restaurant,brewery,pizza place, american restaurant, , brewery naval training center,american restaurants,caterers,bars , pubs,restaurants,pizza place, american restaurant, , brewery,pizza restaurants",San Diego,US,32.727494,-117.21818799999998,OggiÛªs Pizza & Brewhouse Point Loma,92106,oggis_ptloma,http://libertystation.oggis.com,False,False,False,CA,"2562 Laning Rd, San Diego, CA, 92106, US"
AV1Tp5w9LD2H7whiZ922,4225 30th St,"restaurant,american,bar,brewery",San Diego,US,32.7545793,-117.13011270000001,Belching Beaver,,,http://belchinbeaver.com/,True,False,True,CA,
AVwc0EQZkufWRAb5zS2e,16990 Via Tazon,"restaurant,american,bar,brewery",San Diego,US,33.02385,-117.08575,The Cork and Craft,92127,abnormalwine,"http://thecorkandcraft.com/,http://www.thecorkandcraft.com/",False,False,False,CA,"16990 Via Tazon, San Diego, CA, 92127, US"
AVzA-piD3D1zeR_xBDHe,3176 Thorn St,"restaurant,pubs,brewery",San Diego,US,32.73925,-117.12545,Thorn Street Brewery,92104,,http://thornstreetbrew.com/,True,False,True,CA,"3176 Thorn St, San Diego, CA, 92104, US"
AVwclF5x_7pvs4fzwq7s,5975 University Ave,"grocery store,cheese shops,grocery stores , supermarkets,breweries,beer , ale distributors,beer , ale retail",San Diego,US,32.751512,-117.067764,Food 4 Less,92115,,http://www.food4less.com,True,False,True,CA,"5975 University Ave, San Diego, CA, 92115, US"
AVzBHgwkLD2H7whiWMuc,5010 Mission Center Rd,"brewery,american restaurant",San Diego,US,,,Gordon Biersch Brewery,92108,,,True,True,True,CA,"5010 Mission Center Rd, San Diego, CA, 92108, US"
AV4nd1xwa4HuVbed_h8b,Airport Terminal Rd,"restaurant,pubs,brewery",San Diego,US,32.733078000000006,-117.203521,Stone Brewing Company - Airport,,,http://www.stonebrewing.com/visit/outposts/airport,True,False,True,CA,
AV1TpkIX3D1zeR_xEyaa,1370 Frazee Road,"restaurant,american,chain restaurant,brewery",San Diego,US,32.77199,-117.157196,BJ'S RESTAURANT & BREWHOUSE,92108,,https://www.bjsrestaurants.com/locations/ca/mission-valley,True,False,True,CA,"1370 Frazee Road, San Diego, CA, 92108, US"
AV49EBu_IxWefVJwlU2K,3725 Greenwood St,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.7542471,-117.2062186,Modern Times Brewery,,,,True,True,True,CA,
AV49FWUjIxWefVJwlVaC,721 Grand Avenue,"attraction,bars,clubs , nightlife,brewery,pub",San Diego,US,32.794404,-117.255319,Pacific Beach Ale House,,,http://www.pbalehouse.com/,True,False,True,CA,
AVwcssOB_7pvs4fzyAD2,9045 Carroll Way,"bars , pubs,breweries,brewery,distillery,restaurant,brewery , distillery miramar",San Diego,US,32.888071999999994,-117.15811299999999,Ballast Point Brewing & Spirits,92121,bpbrewing,"http://ballastpoint.com,http://www.ballastpoint.com",False,False,False,CA,"9045 Carroll Way, San Diego, CA, 92121, US"
AVwc5kdH_7pvs4fz0KCF,8830 Rehco Rd,"brewery, bar, , event space",San Diego,US,,,Rough Draft Brewing Company,92121,roughdraftbrew,http://roughdraftbrew.com,False,False,True,CA,"8830 Rehco Rd, San Diego, CA, 92121, US"
AVweWR2OkufWRAb5CI0H,1666 Rosecrans,"cheese shops,grocery stores , supermarkets,breweries,beer , ale distributors,beer , ale retail",San Diego,US,32.728394,-117.22628700000001,Ralphs,92106,,,True,True,True,CA,"1666 Rosecrans, San Diego, CA, 92106, US"
AVwcmZNw_7pvs4fzw5yt,8920 Kenamar Dr,brewery,San Diego,US,,,Duck Foot Brewing Company,92121,duckfootbeer,http://www.duckfootbeer.com,False,False,True,CA,"8920 Kenamar Dr, San Diego, CA, 92121, US"
AVwcgPmxkufWRAb5v3Ic,795 J St,"pubs,breweries",San Diego,US,32.709252,-117.15699199999999,Stone Tap Room,92101,,,True,True,True,CA,"795 J St, San Diego, CA, 92101, US"
AVweNPWo_7pvs4fzA-n7,5680 Mission Center Rd,"rehabilitation chiropractors,chiropractic information , referral services,cheese shops,grocery stores , supermarkets,supermarket , grocery store,breweries,beer , ale distributors,emergency services chiropractors,chiropractic clinics,beer , ale retail,supermarket , grocery store mission valley east,coin , money h,ling equipment",San Diego,US,32.775878999999996,-117.154344,First Choice Chiropractic Center,92108,,http://ralphs.com,True,False,True,CA,"5680 Mission Center Rd, San Diego, CA, 92108, US"
AVwcyNtWIN2L1WUfo3DL,8111 Mira Mesa Blvd,"brewery,irish pub , brewery,irish pub,bars , clubs,brew pubs,restaurants,bars , pubs,taverns",San Diego,US,32.912278,-117.14894199999999,Callahan's Pub & Brewery,92126,callahanspub,http://callahanspub.com,False,False,True,CA,"8111 Mira Mesa Blvd, San Diego, CA, 92126, US"
AVweJoe3kufWRAb5Ab_k,10450 Friars Rd,"bars,american restaurants,brew pubs,bars , pubs,pubs,restaurants,breweries,beer , ale,night clubs,bar , grills,e-commerce,taverns",San Diego,US,32.791542,-117.09843799999999,San Diego Brewing Co,92120,,http://www.groundswellbrew.com,True,False,True,CA,"10450 Friars Rd, San Diego, CA, 92120, US"
AVwcxwPgIN2L1WUfoyV-,10448 Reserve Dr,"brewery , american restaurant,restaurants",San Diego,US,33.021281,-117.11350900000001,Chili's Grill & Bar,92127,karl_strauss,http://karlstrauss.com,False,False,True,CA,"10448 Reserve Dr, San Diego, CA, 92127, US"
AV1Tpyop3D1zeR_xE0uf,721 Grand Avenue,"attraction,bars,clubs , nightlife,brewery,pub",San Diego,US,32.794404,-117.255319,Pacific Beach Ale House,,,http://www.pbalehouse.com/,True,False,True,CA,
AV1c93ZQRxPSIh2RZEv3,8680 Miralani Dr 128,brewers,San Diego,US,,,Protector Brewery,92126,,,True,True,True,CA,"8680 Miralani Dr 128, San Diego, CA, 92126, US"
AV1Tp70NLD2H7whiZ-H-,2850 El Cajon Boulevard,"restaurant,brewery",San Diego,US,32.755588,-117.132438,Barn Brewery,,,http://www.thebarnbrew.com/,True,False,True,CA,
AVwdcz1XkufWRAb56CuX,2816 Historic Decatur Rd,"brewery, beer garden, , new american restaurant,new american restaurant,brewery,beer garden,restaurant,brewery, beer garden, , new american restaurant naval training center,bars,brew pubs,restaurants,taverns",San Diego,US,32.74034878,-117.2117253,Stone Brewing World Bistro & Gardens Liberty Station,92106,stonebistro,"http://www.stonelibertystation.com/,http://stonelibertystation.com,http://www.stonelibertystation.com",False,False,False,CA,"2816 Historic Decatur Rd, San Diego, CA, 92106, US"
AVwdNdbVkufWRAb53eAO,16990 Via Tazon,brewery,San Diego,US,33.023852000000005,-117.08575900000001,Abnormal Beer Co,92127,abnormalbeerco,,False,True,True,CA,"16990 Via Tazon, San Diego, CA, 92127, US"
AVwd5ZQVkufWRAb5-NEk,10448 Reserve Dr,"pubs,bars , pubs,breweries",San Diego,US,33.021281,-117.11350900000001,Karl Strauss Brewing Co,92127,,,True,True,True,CA,"10448 Reserve Dr, San Diego, CA, 92127, US"
AV2j9jIU3-Khe5l_Qo_R,5205 Kearny Villa Way 204,brewers,San Diego,US,,,Daily Brew,92123,,,True,True,True,CA,"5205 Kearny Villa Way 204, San Diego, CA, 92123, US"
AVz-gF--LD2H7whiYVbx,5985 Santa Fe St,"brewers,deordorant,soap,glue,air fresheners",San Diego,US,,,Karl Strauss Brewing Co,92109,,,True,True,True,CA,"5985 Santa Fe St, San Diego, CA, 92109, US"
AV2gaVpaIxWefVJwi2pl,2096 Talon Way,brewers,San Diego,US,,,Hooligan Brewing,92123,,,True,True,True,CA,"2096 Talon Way, San Diego, CA, 92123, US"
AVwdECD_IN2L1WUfr1XP,9675 Scranton Rd,"bars , clubs,brew pubs,pubs,bars , pubs,restaurants,breweries,catering,e-commerce,brewery",San Diego,US,32.896501,-117.20267,Karl Strauss Brewing Co,92121,,http://www.karlstrauss.com/breweryrestaurants/sorrentomesa.html,True,False,True,CA,"9675 Scranton Rd, San Diego, CA, 92121, US"
AV1TqS7RFcQ3k02bFXpj,2130 Birch Road,"restaurant,pizza,brewery",San Diego,US,32.62135,-116.96158999999999,Oggi's Pizza & Brewing Co.,,,http://oggis.com,True,False,True,CA,
AVzGCY873D1zeR_xBSX4,4150 Mission Blvd #208,"brewery,restaurants",San Diego,US,32.7913,-117.2544,Amplified Ale Works,92109,,,True,True,True,CA,"4150 Mission Blvd #208, San Diego, CA, 92109, US"
AVwclOHWByjofQCxf4FF,1205 Knoxville St,"brewery,brewery bay park",San Diego,US,,,Coronado Brewing Company,92110,coronadobrewing,http://coronadobrewingcompany.com,False,False,True,CA,"1205 Knoxville St, San Diego, CA, 92110, US"
AVwdAt6lkufWRAb51Xxr,9368 Cabot Dr,brewery,San Diego,US,,,Mikkeller Brewing San Diego,92126,mikkellersd,http://mikkeller.dk/location/mikkeller-brewing-san-diego/,False,False,True,CA,"9368 Cabot Dr, San Diego, CA, 92126, US"
AVwekrzLIN2L1WUf6Nr_,3725 Greenwood St,"brewers,restaurant",San Diego,US,32.7542,-117.2062,Modern Times Beer,92110,,http://moderntimesbeer.com/,True,False,True,CA,"3725 Greenwood St, San Diego, CA, 92110, US"
AV2gajcaa4HuVbed-LPe,7995 Armour St,"health food stores,breweries,wholesale foods",San Diego,US,32.8192,-117.1516,Pepsi Beverages Co,92111,,,True,True,True,CA,"7995 Armour St, San Diego, CA, 92111, US"
AV1c-dvjIxWefVJweqOZ,9368 Cabot Dr,"brewers,wineries",San Diego,US,32.891999999999996,-117.1444,Alesmith Brewing Co.,92126,,,True,True,True,CA,"9368 Cabot Dr, San Diego, CA, 92126, US"
AVwdMuTZByjofQCxmjDC,5041 Newport Ave,"brewery,pubs,bars , pubs,beer , ale retail,breweries,beer , ale distributors",San Diego,US,32.747183,-117.251861,O.B. Brewery,92107,,,True,True,True,CA,"5041 Newport Ave, San Diego, CA, 92107, US"
AVwdBUIQByjofQCxkq7i,7995 Armour St,"beverage manufacturers,bottlers,breweries",San Diego,US,32.8192,-117.1516,Pepsi Bottling Group,92111,,,True,True,True,CA,"7995 Armour St, San Diego, CA, 92111, US"
AVwefVpmIN2L1WUf5agv,3176 Thorn St,"brewers,beer , ale-wholesale , manufacturers,beverages,restaurants,bars , pubs,beer , ale,breweries,wineries,beer , ale distributors,taverns,brewery north park,bars,brew pubs,brewery,liquor stores",San Diego,US,32.7393,-117.1255,Thorn St. Brewery,92104,,http://thornstreetbrew.com,True,False,True,CA,"3176 Thorn St, San Diego, CA, 92104, US"
AVwdBFGnIN2L1WUfrVrS,4460 University Ave,"wholesale scrap materials,beverage manufacturers,breweries,wholesale aluminum,wholesale recycling depots,energy , environment",San Diego,US,32.7496,-117.0985,Re PLANET,92105,,http://www.tomra.com,True,False,True,CA,"4460 University Ave, San Diego, CA, 92105, US"
AVwc915WIN2L1WUfq0hC,10051 Old Grove Rd B,"brewers,wineries",San Diego,US,32.8985,-117.1108,Ballast Point Brewing Co,92131,,,True,True,True,CA,"10051 Old Grove Rd B, San Diego, CA, 92131, US"
AVwdcxhkkufWRAb56CWN,4460 University Ave,"wholesale recycling depots,beverage manufacturers,breweries,foundries,wholesale aluminum,wholesale scrap materials",San Diego,US,32.7496,-117.0985,Tomra Pacific Inc,92105,,,True,True,True,CA,"4460 University Ave, San Diego, CA, 92105, US"
AV4vMwKK3-Khe5l_SANr,1517 30th St,brewers,San Diego,US,32.7215,-117.1301,South Park Brewing Co,92102,,,True,True,True,CA,"1517 30th St, San Diego, CA, 92102, US"
AVzBHeUP-gnIPe8DSkB3,7955 Silverton Ave #1201,brewery,San Diego,US,,,Mike Hess Brewing,92126,,,True,True,True,CA,"7955 Silverton Ave #1201, San Diego, CA, 92126, US"
AVyirx5RgXLl9CNj_ADe,9990 Alesmith Ct,"brewery,beer bar,speakeasy",San Diego,US,,,AleSmith Anvil & Stave,92126,,,True,True,True,CA,"9990 Alesmith Ct, San Diego, CA, 92126, US"
AVzGE62YFcQ3k02bBpow,"3760 Hancock St Ste A San Diego, CA 92110",brewery,San Diego,US,,,Bay City Brewing Co.,,,,True,True,True,CA,
AVwdKk1_IN2L1WUfs4UU,805 16th St,"brewery,pub",San Diego,US,,,Monkey Paw Pub & Brewery,92101,monkeypawbrew,http://monkeypawbrewing.com,False,False,False,CA,"805 16th St, San Diego, CA, 92101, US"
AVwdAvPGByjofQCxkkqi,3210 Rosecrans Pl,"food stores,liquor stores,wine stores,breweries,wine shop,liquor store,wine shop , liquor store,wine shop , liquor store loma portal,attraction,shopping",San Diego,US,32.7464,-117.2092,Bevmo,92110,bevmo,"http://bevmo.com,http://www.bevmo.com/",False,False,True,CA,"3210 Rosecrans Pl, San Diego, CA, 92110, US"
AVzBCT5cFcQ3k02bBc0y,1985 National Ave Ste 1132,"brewery,beer garden",San Diego,US,,,Iron Fist Brewing,92113,,,True,True,True,CA,"1985 National Ave Ste 1132, San Diego, CA, 92113, US"
AVwedZH9_7pvs4fzDLCE,1956 Bacon St,"restaurant,pizza,brewery",San Diego,US,32.748024,-117.2503,Pizza Port Ocean Beach,92107,,"http://www.pizzaport.com/locations/ocean-beach,http://www.pizzaport.com/",True,False,True,CA,"1956 Bacon St, San Diego, CA, 92107, US"
AV1Tp5ErFcQ3k02bFTnv,9675 Scranton Road,"restaurant,american,brewery",San Diego,US,32.896522999999995,-117.20177,Karl Strauss Brewery & Restaurant,92121,,,True,True,True,CA,"9675 Scranton Road, San Diego, CA, 92121, US"
AV1TqTR0-gnIPe8DWfVg,Hazard Center,"restaurant,american,brewery",San Diego,US,32.773195,-117.157021,BJ's  Resturant,92108,,https://www.bjsrestaurants.com/locations/ca/mission-valley,True,False,True,CA,"Hazard Center, San Diego, CA, 92108, US"
AVwdXijaIN2L1WUfvFMs,10155 Rancho Carmel Dr,"pizza place,sports bar,brewery",San Diego,US,32.96559423,-117.0897424,Oggi's Pizza & Brewing Company,92128,oggis,http://oggis.com,False,False,False,CA,"10155 Rancho Carmel Dr, San Diego, CA, 92128, US"
AV4nd3IUa4HuVbed_h8m,San Diego International Airport,"restaurant,brewery",San Diego,US,32.7338006,-117.1933038,Stone Brewery,,,http://www.stonebrewing.com/visit/outposts/airport,True,False,True,CA,
AV4ndeCS3-Khe5l_R4ra,4484 30th St,"restaurant,brewery",San Diego,US,32.758796999999994,-117.13043200000001,Poor House Brewing,,,http://www.poorhousebrew.com/,True,False,True,CA,
AVwc_jV-kufWRAb51LiO,4170 Morena Blvd,"attraction,brewery,brewery bay ho,restaurant,yoga studio",San Diego,US,32.802874100000004,-117.2121683,Bitter Brothers Brewing Co.,92117,bitter_brothers,"http://bitterbrothers.com,http://bitterbrothers.com/",False,False,True,CA,"4170 Morena Blvd, San Diego, CA, 92117, US"
AV49FxFo3-Khe5l_Syt_,9550 Distribution Ave,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.880398,-117.163354,Saint Archer Brewing Co.,,,,True,True,True,CA,
AV1Tpyr43D1zeR_xE0vc,5985 Santa Fe Street,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.832464,-117.23181299999999,Karl Strauss Brewing & Tasting Room,92109,,,True,True,True,CA,"5985 Santa Fe Street, San Diego, CA, 92109, US"
AVweVqkzIN2L1WUf4DaD,3139 University Ave,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.748301,-117.12633400000001,ChuckAlek Biergarten,92104,,http://www.chuckalek.com/chuckalek-biergarten,True,False,True,CA,"3139 University Ave, San Diego, CA, 92104, US"
AV1TpzHKLD2H7whiZ8qY,8920 Kenamar Drive,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.885614000000004,-117.156253,Duck Foot Brewing Tasting Room,92121,,,True,True,True,CA,"8920 Kenamar Drive, San Diego, CA, 92121, US"
AVwdmekRByjofQCxqudS,5245 Lovelock St,"beer homebrewing equipment , supplies,winemaking equipment , supplies,brewer equipment supplies , services,breweries,beer , ale",San Diego,US,32.764215,-117.20201100000001,Coronado Brewing Co,92110,,http://www.coronadobrewingcompany.com,True,False,True,CA,"5245 Lovelock St, San Diego, CA, 92110, US"
AVwdGCdF_7pvs4fz2MtH,2850 El Cajon Blvd,"brew pubs,breweries",San Diego,US,32.755536,-117.132484,Barn Inc,92104,,,True,True,True,CA,"2850 El Cajon Blvd, San Diego, CA, 92104, US"
AVwchpmLIN2L1WUfl54-,2911 El Cajon Blvd,"hobby shop , food drink shop north park,hobby shop , food drink shop,beer homebrewing equipment , supplies,winemaking equipment , supplies,brewer equipment supplies , services",San Diego,US,32.755108,-117.13118999999999,The Homebrewer,92104,thehomebrewersd,"http://thehomebrewersd.com,http://www.thehomebrewersd.com",False,False,True,CA,"2911 El Cajon Blvd, San Diego, CA, 92104, US"
AVwdqbd_kufWRAb58Grt,10320 Camino Santa Fe,brewery,San Diego,US,,,Longship Brewery,92121,longshipbrewery,http://www.longshipbrewery.com,False,False,True,CA,"10320 Camino Santa Fe, San Diego, CA, 92121, US"
AVwcmeObByjofQCxgG5h,4150 Mission Blvd,"pubs,breweries,beer , ale retail",San Diego,US,32.793248999999996,-117.254648,Amplified Ale Works Kitchen +,92109,,,True,True,True,CA,"4150 Mission Blvd, San Diego, CA, 92109, US"
AVwcuIXQByjofQCxhcS5,7955 Silverton Ave,"medical laboratories,brewery",San Diego,US,32.890584999999994,-117.14971200000001,Pmb Group Inc,92126,hessbrewing,http://www.asseenontvcenter.com,False,False,True,CA,"7955 Silverton Ave, San Diego, CA, 92126, US"
AVwckl7XIN2L1WUfmdmT,8680 Miralani Dr,brewery,San Diego,US,,,2kids Brewing Company,92126,2kidsbrewing,http://www.twokidsbrewing.com,False,False,True,CA,"8680 Miralani Dr, San Diego, CA, 92126, US"
AVwell0B_7pvs4fzEaC_,4896 Newport Ave,"breweries,microbreweries",San Diego,US,32.74579,-117.249045,Helm's Brewing Co. Ocean Beach Tasting Room,92107,,,True,True,True,CA,"4896 Newport Ave, San Diego, CA, 92107, US"
AVwdzkHIByjofQCxsqm5,3725 Greenwood St,"breweries,wineries",San Diego,US,32.754098,-117.206427,Modern Times Beers,92110,,,True,True,True,CA,"3725 Greenwood St, San Diego, CA, 92110, US"
AVz-gGCeLD2H7whiYVb0,903 Island Ave 915,brewers,San Diego,US,,,Half Door Brewing Co,92101,,,True,True,True,CA,"903 Island Ave 915, San Diego, CA, 92101, US"
AVwclVTbkufWRAb5wyIj,8680 Miralani Dr,brewery,San Diego,US,,,Pacific Brewing Company,92126,pacificbrewco,http://www.pacificbrewingco.com,False,False,False,CA,"8680 Miralani Dr, San Diego, CA, 92126, US"
AVz-gGA2LD2H7whiYVby,4101 30th St A,brewers,San Diego,US,,,Rip Current Brewing Co,92104,,,True,True,True,CA,"4101 30th St A, San Diego, CA, 92104, US"
AV1TpjxK-gnIPe8DWXx5,Airport Terminal Rd,"restaurant,pubs,brewery",San Diego,US,32.733078000000006,-117.203521,Stone Brewing Company - Airport,,,http://www.stonebrewing.com/visit/outposts/airport,True,False,True,CA,
AV1TplMZLD2H7whiZ6dT,San Diego International Airport,"restaurant,brewery",San Diego,US,32.7338006,-117.1933038,Stone Brewery,,,http://www.stonebrewing.com/visit/outposts/airport,True,False,True,CA,
AV1TpyU23D1zeR_xE0qn,10051 Old Grove Road,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.898829,-117.110803,Ballast Point Brewing Co,,,,True,True,True,CA,
AV1TpysV-gnIPe8DWaIf,111 South Cedros Avenue Suite 200,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.99158,-117.270602,Culture Brewing Co Solana Beach,,,,True,True,True,CA,
AV1Tpyw7-gnIPe8DWaJY,4S Commons Town Center,"attraction,bars,clubs , nightlife,brewery,pub",San Diego,US,33.021301,-117.113249,Karl Strauss Brewing Company - 4S Ranch,10448,,https://www.karlstrauss.com/visit/4s-ranch/,True,False,True,CA,"4S Commons Town Center, San Diego, CA, 10448, US"
AV1TpjNtFcQ3k02bFP_M,6304 Riverdale Street,"restaurant,brewery",San Diego,US,32.78903,-117.09981699999999,Groundswell Brewing Company,,,http://groundswellbrew.com/,True,False,True,CA,
AVwd-pNcByjofQCxuM_u,4494 30th St,"brewers,beverages,beer , ale,restaurants",San Diego,US,32.759075,-117.13018000000001,Poor House Brewing Co,92116,,http://www.poorhousebrew.com,True,False,True,CA,"4494 30th St, San Diego, CA, 92116, US"
AVwdZzubIN2L1WUfvc2L,3683 5th Ave,"gastropub,new american restaurant,bar,breweries,restaurant",San Diego,US,32.744797,-117.160252,The Brew Project,92103,sdbrewproject,http://www.thebrewproject.com,False,False,False,CA,"3683 5th Ave, San Diego, CA, 92103, US"
AVwdqUVDkufWRAb58Ffw,101 G St,"supermarket,grocery store,pharmacy,cheese shops,grocery stores , supermarkets,breweries,beer , ale distributors,grocery store, supermarket, , pharmacy,beer , ale retail",San Diego,US,32.712398,-117.163054,Ralphs,92101,,http://ralphs.com,True,False,True,CA,"101 G St, San Diego, CA, 92101, US"
AVwc607fIN2L1WUfqVG1,El Cajon Blvd.,brewery,San Diego,US,,,Barn Brewery,92104,,,True,True,True,CA,"El Cajon Blvd., San Diego, CA, 92104, US"
AV2j9jI6a4HuVbed-Sy6,11545 Sorrento Valley Rd 305,brewers,San Diego,US,32.9126,-117.2305,New English Brewing Co,92121,,,True,True,True,CA,"11545 Sorrento Valley Rd 305, San Diego, CA, 92121, US"
AVwdyHQTByjofQCxsdsB,6550 Mira Mesa Blvd,brewery,San Diego,US,,,Green Flash Brewing Company,92121,greenflashbeer,http://www.greenflashbrew.com,False,False,False,CA,"6550 Mira Mesa Blvd, San Diego, CA, 92121, US"
AVzBHeTb-gnIPe8DSkB2,7949 Stromesa Ct Suite Y,brewery,San Diego,US,,,Little Miss Brewing,92126,,,True,True,True,CA,"7949 Stromesa Ct Suite Y, San Diego, CA, 92126, US"
AVwdaJpP_7pvs4fz5lFW,3725 Greenwood St,brewery,San Diego,US,32.75426346,-117.20638899999999,Modern Times Lomaland Fermentorium,92110,moderntimesbeer,http://www.moderntimesbeer.com,False,False,True,CA,"3725 Greenwood St, San Diego, CA, 92110, US"
AVzA-qlzFcQ3k02bBama,5375 Kearny Villa Rd Ste 116,brewery,San Diego,US,,,Quantum Brewing,92123,,,True,True,True,CA,"5375 Kearny Villa Rd Ste 116, San Diego, CA, 92123, US"
AVwcmWwDIN2L1WUfmyiN,7576 Clairemont Mesa Blvd,brewery,San Diego,US,,,Kilowatt Brewing Company,92111,kilowattbeer,http://kilowatt.beer,False,False,True,CA,"7576 Clairemont Mesa Blvd, San Diego, CA, 92111, US"
AVzBHeTiLD2H7whiWMtp,4150 Mission Blvd Ste 208,brewery,San Diego,US,,,Amplified Ale Works Tasting Room,92109,,,True,True,True,CA,"4150 Mission Blvd Ste 208, San Diego, CA, 92109, US"
AVzBHgx7FcQ3k02bBeyz,4223 30th St,"brewery,beer bar",San Diego,US,,,Belching Beaver Brewery Tasting Room,92104,,,True,True,True,CA,"4223 30th St, San Diego, CA, 92104, US"
AVzBHeVXFcQ3k02bBexz,8830 Rehco Rd Ste D,"brewery,bar,event space",San Diego,US,,,Rough Draft Brewing Company,92121,,,True,True,True,CA,"8830 Rehco Rd Ste D, San Diego, CA, 92121, US"
AVz_XHmD3D1zeR_xDM3A,4893 Voltaire St,brewery,San Diego,US,,,Mike Hess Brewing,92107,,,True,True,True,CA,"4893 Voltaire St, San Diego, CA, 92107, US"
AVweKlM_ByjofQCxv2CO,1250 Delevan Dr,"beverage manufacturers,breweries,wholesale , distribution",San Diego,US,32.7186,-117.1184,Pjj Enterprises Inc,92102,,http://www.johnlenore.com,True,False,True,CA,"1250 Delevan Dr, San Diego, CA, 92102, US"
AVweTpp6ByjofQCxxENs,7705 Convoy Ct,"brewery,brewery kearny mesa",San Diego,US,,,Council Brewing Co.,92111,councilbrewing,http://councilbrew.com,False,False,True,CA,"7705 Convoy Ct, San Diego, CA, 92111, US"
AVzA-vKjFcQ3k02bBapW,3139 University Ave Ste B,brewery,San Diego,US,,,ChuckAlek Biergarten,92104,,,True,True,True,CA,"3139 University Ave Ste B, San Diego, CA, 92104, US"
